0.000000000000000000e+00 6.546475590926232879e-01
6.289474781961547356e-03 4.869279723471828247e-01
1.257894956392309471e-02 -2.955091879217555118e-01
1.886842434588464207e-02 -3.583815463175933358e-01
2.515789912784618942e-02 -2.694710598769088361e-01
3.144737390980773678e-02 -3.631419605706237563e-02
3.773684869176928414e-02 1.759448900845896890e-01
4.402632347373083149e-02 5.426287513349326019e-02
5.031579825569237885e-02 6.769320848771522847e-01
5.660527303765392620e-02 2.847743535384336111e-01
6.289474781961547356e-02 9.215319169608737759e-02
6.918422260157702786e-02 1.448210589643754709e+00
7.547369738353856827e-02 -2.744465882676116464e-01
8.176317216550010869e-02 1.467212086336390886e+00
8.805264694746166299e-02 5.232589791117936429e-01
9.434212172942321728e-02 8.943794023847992936e-01
1.006315965113847577e-01 5.930144120682987463e-01
1.069210712933462981e-01 -9.329884259279974668e-02
1.132105460753078524e-01 9.805573287092236301e-01
1.195000208572694067e-01 1.566177084535078645e+00
1.257894956392309471e-01 6.731443113561110803e-01
1.320789704211924875e-01 1.632215369727902043e+00
1.383684452031540557e-01 1.361609786629240926e+00
1.446579199851155961e-01 8.528120195072312892e-01
1.509473947670771365e-01 1.343447223475699337e+00
1.572368695490386770e-01 1.576291443649890933e-01
1.635263443310002174e-01 -8.561230750277359913e-02
1.698158191129617856e-01 6.527931337631350805e-01
1.761052938949233260e-01 5.978077765526463860e-01
1.823947686768848664e-01 1.204186947135752028e+00
1.886842434588464346e-01 6.291150884858864867e-02
1.949737182408079750e-01 9.294027404952898141e-01
2.012631930227695154e-01 1.351675069269691720e+00
2.075526678047310558e-01 8.002457291285592911e-01
2.138421425866925962e-01 8.770369466779093237e-02
2.201316173686541644e-01 5.617188022942316561e-01
2.264210921506157048e-01 5.876093104906884301e-01
2.327105669325772452e-01 -1.723823582030803436e-01
2.390000417145388134e-01 4.964688123843172818e-01
2.452895164965003538e-01 -3.208010616464214149e-01
2.515789912784618942e-01 1.294427594595957798e+00
2.578684660604234624e-01 5.780602755548253091e-02
2.641579408423849751e-01 -3.805587796600490291e-01
2.704474156243465433e-01 -8.838391564475811535e-02
2.767368904063081114e-01 1.087755751099589996e-01
2.830263651882696241e-01 1.495483196436106610e+00
2.893158399702311923e-01 1.227395710032510356e+00
2.956053147521927049e-01 1.208400594670430150e-01
3.018947895341542731e-01 1.389664105934053318e+00
3.081842643161158413e-01 4.384275933096357658e-01
3.144737390980773539e-01 6.721448743084372790e-01
3.207632138800389221e-01 -4.801772390524349232e-01
3.270526886620004348e-01 9.695703293239401610e-01
3.333421634439620029e-01 -3.382612430557817573e-01
3.396316382259235711e-01 4.608053137235890162e-03
3.459211130078850838e-01 6.578010423683147145e-01
3.522105877898466519e-01 -3.993022168315067955e-01
