0.000000000000000000e+00 1.148423375283284420e+00
6.289474781961547356e-03 5.924676912761486225e-01
1.257894956392309471e-02 6.127593318069604056e-01
1.886842434588464207e-02 2.670464899210026610e-01
2.515789912784618942e-02 5.674677722307481798e-01
3.144737390980773678e-02 2.727359883035155863e-01
3.773684869176928414e-02 -3.091952491225709032e-01
4.402632347373083149e-02 6.680061130657579671e-01
5.031579825569237885e-02 -1.048698875128586394e-01
5.660527303765392620e-02 5.412837980952379668e-01
6.289474781961547356e-02 -2.502965312816762822e-01
6.918422260157702786e-02 -1.545193133529787488e-01
7.547369738353856827e-02 9.817505168170839180e-01
8.176317216550010869e-02 1.387910254025399026e-01
8.805264694746166299e-02 1.077477458319003212e+00
9.434212172942321728e-02 2.111934821000631679e-01
1.006315965113847577e-01 6.953246907503800589e-01
1.069210712933462981e-01 7.554461601437935103e-01
1.132105460753078524e-01 -1.330043243129509500e-01
1.195000208572694067e-01 -1.540006920342891772e-01
1.257894956392309471e-01 9.214871079104796081e-01
1.320789704211924875e-01 1.306296535022954064e+00
1.383684452031540557e-01 -9.629269396682071935e-02
1.446579199851155961e-01 -2.877098584673714043e-01
1.509473947670771365e-01 1.357784447277470274e+00
1.572368695490386770e-01 3.322190479519793183e-01
1.635263443310002174e-01 -2.401027174682676124e-01
1.698158191129617856e-01 -2.565327307646484423e-01
1.761052938949233260e-01 1.451873241573826467e+00
1.823947686768848664e-01 1.601118130706314480e+00
1.886842434588464346e-01 1.473761207599704637e+00
1.949737182408079750e-01 -1.569413927049806423e-02
2.012631930227695154e-01 1.280249155386285365e+00
2.075526678047310558e-01 1.177344953524075866e+00
2.138421425866925962e-01 1.065848703946745024e+00
2.201316173686541644e-01 1.496539647719651533e+00
2.264210921506157048e-01 6.521627480247257358e-01
2.327105669325772452e-01 1.583585088307888578e+00
2.390000417145388134e-01 5.848713197285615450e-02
2.452895164965003538e-01 9.561566977377378151e-02
2.515789912784618942e-01 -1.908972075217587605e-01
2.578684660604234624e-01 -2.889128936012455573e-01
2.641579408423849751e-01 3.978152119502730288e-01
2.704474156243465433e-01 -3.138291720954498043e-01
2.767368904063081114e-01 1.479126003423412605e+00
2.830263651882696241e-01 2.385088002747673963e-01
2.893158399702311923e-01 5.957006671592413038e-01
2.956053147521927049e-01 1.235275215920147218e+00
3.018947895341542731e-01 7.678670105087668230e-01
3.081842643161158413e-01 8.197243777089431305e-01
3.144737390980773539e-01 1.519904189967793418e-01
3.207632138800389221e-01 8.108177643574919768e-01
3.270526886620004348e-01 1.266674062103638976e+00
3.333421634439620029e-01 -1.235468398174296434e-01
3.396316382259235711e-01 1.166897876129313172e+00
3.459211130078850838e-01 1.421099604525823290e+00
3.522105877898466519e-01 1.147793905889154198e+00
3.585000625718082201e-01 2.354951392986389669e-01
3.647895373537697328e-01 -1.513635589566961759e-01
3.710790121357313009e-01 -3.851949398049139273e-01
3.773684869176928691e-01 1.277276188302725268e+00
3.836579616996543818e-01 6.039276199456639072e-01
3.899474364816159500e-01 -4.607746121368669900e-01
3.962369112635774626e-01 1.140696262509237613e+00
4.025263860455390308e-01 -5.008749845501055953e-01
4.088158608275005990e-01 -2.806080170257158057e-01
4.151053356094621116e-01 9.937670202759480986e-01
4.213948103914236798e-01 -7.017079440442810512e-01
4.276842851733851925e-01 1.181626393654902962e+00
4.339737599553467606e-01 1.083770551498050461e+00
4.402632347373083288e-01 -3.921523700285125535e-01
4.465527095192698415e-01 -2.741383461252071552e-01
4.528421843012314096e-01 -1.483810094731583540e-01
4.591316590831929778e-01 4.360544258172291965e-01
4.654211338651544905e-01 -5.777399647623886469e-01
4.717106086471160586e-01 -3.507116441345546898e-01
4.780000834290776268e-01 -9.949495596883828341e-02
4.842895582110391395e-01 1.885575096345026846e-02
4.905790329930007077e-01 1.024157469377653396e+00
4.968685077749622203e-01 -6.311157629317636353e-01
5.031579825569237885e-01 3.084370101668763020e-01
5.094474573388853011e-01 8.232294764227670036e-01
5.157369321208469248e-01 -7.778756431783802050e-01
5.220264069028084375e-01 -6.616150488009520103e-01
5.283158816847699502e-01 3.209867373535795210e-01
5.346053564667315738e-01 9.372140511670590257e-02
5.408948312486930865e-01 -9.283587188005544277e-01
5.471843060306545992e-01 5.823284220618374363e-01
5.534737808126162228e-01 -7.283476527068508677e-01
5.597632555945777355e-01 -1.772275870871706793e-01
5.660527303765392482e-01 1.484497148579528858e-01
5.723422051585007608e-01 3.600978427967738149e-01
5.786316799404623845e-01 -5.138168626709638254e-02
5.849211547224238972e-01 7.720131284757441037e-01
5.912106295043854098e-01 -6.324055811892148604e-02
5.975001042863470335e-01 -1.490018346720085596e-01
6.037895790683085462e-01 -1.058774747407572603e+00
6.100790538502700588e-01 -3.450226032582419666e-01
6.163685286322316825e-01 5.999759190927649311e-01
6.226580034141931952e-01 -1.082682870509346529e+00
6.289474781961547079e-01 1.376649340022892964e-01
6.352369529781163315e-01 -4.453365132256592585e-01
6.415264277600778442e-01 2.528093304836001032e-01
6.478159025420393569e-01 -7.448156534925640671e-01
6.541053773240008695e-01 -5.123482200678783904e-01
6.603948521059624932e-01 -1.187560679890368620e+00
6.666843268879240059e-01 -1.156055883232728121e+00
6.729738016698855185e-01 -4.319366636385293390e-01
6.792632764518471422e-01 -6.005615203417034031e-01
6.855527512338086549e-01 -1.223733053326800935e-01
6.918422260157701675e-01 2.590806633758220290e-01
6.981317007977317912e-01 4.949489334769114901e-01
7.044211755796933039e-01 -9.115093828599702963e-01
7.107106503616548165e-01 -9.826759233119080061e-01
7.170001251436164402e-01 -2.321405553991899851e-01
7.232895999255779529e-01 -5.864827174124018772e-01
7.295790747075394655e-01 6.415006984311057980e-01
7.358685494895010892e-01 -1.219331010843877072e+00
7.421580242714626019e-01 -7.344018217839156648e-01
7.484474990534241146e-01 -8.813316365569106026e-01
7.547369738353857382e-01 -8.056969872743375838e-01
7.610264486173472509e-01 -4.389707461084080276e-01
7.673159233993087636e-01 7.367170577652035757e-01
7.736053981812702762e-01 -3.905246734637932704e-01
7.798948729632318999e-01 -7.341677083575051110e-01
7.861843477451934126e-01 2.071870633033203735e-01
7.924738225271549252e-01 6.334516307795574619e-01
7.987632973091165489e-01 -1.801684371561755871e-01
8.050527720910780616e-01 2.372583517460105096e-01
8.113422468730395742e-01 5.794873386382426439e-02
8.176317216550011979e-01 -7.553557496189124976e-01
8.239211964369627106e-01 -6.956771092321925032e-01
8.302106712189242232e-01 -5.844562854180590517e-01
8.365001460008858469e-01 -7.083315120973612267e-01
8.427896207828473596e-01 -2.474793152864674939e-01
8.490790955648088723e-01 -6.472984084591830722e-01
8.553685703467703849e-01 1.173713249253083291e-03
8.616580451287320086e-01 -1.379614547719483220e-01
8.679475199106935213e-01 7.121105596986898600e-01
8.742369946926550339e-01 1.572897029797843960e-01
8.805264694746166576e-01 -1.668947901304158599e-01
8.868159442565781703e-01 -4.762575587049870940e-01
8.931054190385396829e-01 -2.564636833243219005e-01
8.993948938205013066e-01 -5.459288521806303640e-01
9.056843686024628193e-01 -2.617444372022781351e-01
9.119738433844243319e-01 1.170980567562599939e+00
9.182633181663859556e-01 1.430779916509423044e+00
9.245527929483474683e-01 -3.116419770466207773e-01
